-200.208805870580	154.684456304203
-199.208805870580	153.684456304203
-198.208805870580	153.684456304203
-197.208805870580	153.684456304203
-196.208805870580	153.684456304203
-195.208805870580	153.684456304203
-194.208805870580	153.684456304203
-193.208805870580	153.684456304203
-192.208805870580	153.684456304203
-191.208805870580	153.684456304203
-190.208805870580	152.684456304203
-189.208805870580	152.684456304203
-188.208805870580	152.684456304203
-187.208805870580	152.684456304203
-186.208805870580	151.684456304203
-185.208805870580	151.684456304203
-184.208805870580	151.684456304203
-183.208805870580	150.684456304203
-182.208805870580	150.684456304203
-181.208805870580	150.684456304203
-180.208805870580	149.684456304203
-179.208805870580	149.684456304203
-178.208805870580	148.684456304203
-177.208805870580	148.684456304203
-176.208805870580	148.684456304203
-175.208805870580	147.684456304203
-174.208805870580	147.684456304203
-173.208805870580	146.684456304203
-172.208805870580	145.684456304203
-171.208805870580	145.684456304203
-170.208805870580	144.684456304203
-169.208805870580	144.684456304203
-168.208805870580	143.684456304203
-167.208805870580	142.684456304203
-166.208805870580	142.684456304203
-165.208805870580	141.684456304203
-164.208805870580	140.684456304203
-163.208805870580	140.684456304203
-162.208805870580	139.684456304203
-161.208805870580	138.684456304203
-160.208805870580	137.684456304203
-159.208805870580	136.684456304203
-158.208805870580	135.684456304203
-157.208805870580	135.684456304203
-156.208805870580	134.684456304203
-155.208805870580	133.684456304203
-154.208805870580	132.684456304203
-153.208805870580	131.684456304203
-153.208805870580	130.684456304203
-152.208805870580	129.684456304203
-151.208805870580	128.684456304203
-150.208805870580	127.684456304203
-149.208805870580	126.684456304203
-148.208805870580	125.684456304203
-148.208805870580	124.684456304203
-147.208805870580	123.684456304203
-146.208805870580	122.684456304203
-145.208805870580	121.684456304203
-145.208805870580	120.684456304203
-144.208805870580	119.684456304203
-143.208805870580	118.684456304203
-143.208805870580	117.684456304203
-142.208805870580	116.684456304203
-141.208805870580	115.684456304203
-141.208805870580	114.684456304203
-140.208805870580	113.684456304203
-140.208805870580	112.684456304203
-139.208805870580	111.684456304203
-139.208805870580	110.684456304203
-138.208805870580	109.684456304203
-138.208805870580	108.684456304203
-137.208805870580	107.684456304203
-137.208805870580	106.684456304203
-136.208805870580	105.684456304203
-136.208805870580	104.684456304203
-135.208805870580	103.684456304203
-135.208805870580	102.684456304203
-134.208805870580	101.684456304203
-134.208805870580	100.684456304203
-134.208805870580	99.6844563042028
-133.208805870580	98.6844563042028
-133.208805870580	97.6844563042028
-133.208805870580	96.6844563042028
-132.208805870580	95.6844563042028
-132.208805870580	94.6844563042028
-132.208805870580	93.6844563042028
-131.208805870580	92.6844563042028
-131.208805870580	91.6844563042028
-131.208805870580	90.6844563042028
-130.208805870580	89.6844563042028
-130.208805870580	88.6844563042028
-130.208805870580	87.6844563042028
-130.208805870580	86.6844563042028
-129.208805870580	85.6844563042028
-129.208805870580	84.6844563042028
-129.208805870580	83.6844563042028
-129.208805870580	82.6844563042028
-129.208805870580	81.6844563042028
-128.208805870580	80.6844563042028
-128.208805870580	79.6844563042028
-128.208805870580	78.6844563042028
-128.208805870580	77.6844563042028
-128.208805870580	76.6844563042028
-127.208805870580	75.6844563042028
-127.208805870580	74.6844563042028
-127.208805870580	73.6844563042028
-127.208805870580	72.6844563042028
-127.208805870580	71.6844563042028
-127.208805870580	70.6844563042028
-127.208805870580	69.6844563042028
-127.208805870580	68.6844563042028
-127.208805870580	67.6844563042028
-127.208805870580	66.6844563042028
-127.208805870580	65.6844563042028
-127.208805870580	64.6844563042028
-126.208805870580	63.6844563042028
-126.208805870580	62.6844563042028
-126.208805870580	61.6844563042028
-126.208805870580	60.6844563042028
-126.208805870580	59.6844563042028
-126.208805870580	58.6844563042028
-127.208805870580	57.6844563042028
-127.208805870580	56.6844563042028
-127.208805870580	55.6844563042028
-127.208805870580	54.6844563042028
-127.208805870580	53.6844563042028
-127.208805870580	52.6844563042028
-127.208805870580	51.6844563042028
-127.208805870580	50.6844563042028
-127.208805870580	49.6844563042028
-127.208805870580	48.6844563042028
-127.208805870580	47.6844563042028
-127.208805870580	46.6844563042028
-128.208805870580	45.6844563042028
-128.208805870580	44.6844563042028
-128.208805870580	43.6844563042028
-128.208805870580	42.6844563042028
-128.208805870580	41.6844563042028
-128.208805870580	40.6844563042028
-129.208805870580	39.6844563042028
-129.208805870580	38.6844563042028
-129.208805870580	37.6844563042028
-128.208805870580	36.6844563042028
-127.208805870580	36.6844563042028
-126.208805870580	36.6844563042028
-125.208805870580	36.6844563042028
-124.208805870580	36.6844563042028
-123.208805870580	36.6844563042028
-122.208805870580	36.6844563042028
-121.208805870580	36.6844563042028
-120.208805870580	36.6844563042028
-119.208805870580	36.6844563042028
-118.208805870580	36.6844563042028
-117.208805870580	36.6844563042028
-116.208805870580	36.6844563042028
-115.208805870580	36.6844563042028
-114.208805870580	36.6844563042028
